C_ID	Text	IsValidCode
6C46.7	其他兴奋剂（包括苯丙胺、甲基苯丙胺或甲卡西酮）所致障碍	否
6C46.70	兴奋剂（包括苯丙胺、甲基苯丙胺或甲卡西酮）所致心境障碍	是
6C46.71	兴奋剂（包括苯丙胺、甲基苯丙胺或甲卡西酮）所致焦虑障碍	是
6C46.72	兴奋剂（包括苯丙胺、甲基苯丙胺或甲卡西酮）所致强迫或相关障碍	是
6C46.73	兴奋剂（包括苯丙胺、甲基苯丙胺或甲卡西酮）所致冲动控制障碍	是
6C46.Y	其他特指的兴奋剂（包括苯丙胺、甲基苯丙胺或甲卡西酮）使用所致障碍	是
6C46.Z	兴奋剂（包括苯丙胺、甲基苯丙胺或甲卡西酮）使用所致障碍，未特指的	是
6C47	合成卡西酮使用所致障碍	否
6C47.0	合成卡西酮单次有害性使用	是
6C47.1	合成卡西酮有害性使用模式	否
6C47.10	合成卡西酮有害性使用模式，间断性	是
6C47.11	合成卡西酮有害性使用模式，持续性	是
6C47.1Y	其他特指的合成卡西酮有害性使用模式	是
6C47.1Z	合成卡西酮有害性使用模式，未特指的	是
6C47.2	合成卡西酮依赖	否
6C47.20	合成卡西酮依赖，目前使用	是
6C47.21	合成卡西酮依赖，早期完全缓解	是
6C47.22	合成卡西酮依赖，持续性部分缓解	是
6C47.23	合成卡西酮依赖，持续性完全缓解	是
6C47.2Y	其他特指的合成卡西酮依赖	是
6C47.2Z	合成卡西酮依赖，未特指的	是
6C47.3	合成卡西酮中毒	是
6C47.4	合成卡西酮戒断	是
6C47.5	合成卡西酮所致谵妄	是
6C47.6	合成卡西酮所致精神病性障碍	否
6C47.60	合成卡西酮所致精神病性障碍伴幻觉	是
6C47.61	合成卡西酮所致精神病性障碍伴妄想	是
6C47.62	合成卡西酮所致精神病性障碍伴混合性精神病性症状	是
6C47.6Z	合成卡西酮所致精神病性障碍，未特指的	是
6C47.7	其他合成卡西酮所致障碍	否
6C47.70	合成卡西酮所致心境障碍	是
6C47.71	合成卡西酮所致焦虑障碍	是
6C47.72	合成卡西酮所致强迫或相关综合征	是
6C47.73	合成卡西酮所致冲动控制障碍	是
6C47.Y	其他特指的合成卡西酮使用所致障碍	是
6C47.Z	合成卡西酮使用所致障碍，未特指的	是
6C48	咖啡因使用所致障碍	否
6C48.0	咖啡因单次有害性使用	是
6C48.1	咖啡因有害性使用模式	否
6C48.10	咖啡因有害性使用模式，间断性	是
6C48.11	咖啡因有害性使用模式，持续性	是
6C48.1Z	咖啡因有害性使用模式，未特指的	是
6C48.2	咖啡因中毒	是
6C48.3	咖啡因戒断	是
6C48.4	咖啡因所致障碍	否
6C48.40	咖啡因所致焦虑障碍	是
6C48.Y	其他特指的咖啡因使用所致障碍	是
6C48.Z	咖啡因使用所致障碍，未特指的	是
6C49	致幻剂使用所致障碍	否
6C49.0	致幻剂单次有害性使用	是
6C49.1	致幻剂有害性使用模式	否
6C49.10	致幻剂有害性使用模式，间断性	是
6C49.11	致幻剂有害性使用模式，持续性	是
6C49.1Z	致幻剂有害性使用模式，未特指的	是
6C49.2	致幻剂依赖	否
6C49.20	致幻剂依赖，目前使用	是
6C49.21	致幻剂依赖，早期完全缓解	是
6C49.22	致幻剂依赖，持续性部分缓解	是
6C49.23	致幻剂依赖，持续性完全缓解	是
6C49.2Z	致幻剂依赖，未特指的	是
6C49.3	致幻剂中毒	是
6C49.4	致幻剂所致谵妄	是
6C49.5	致幻剂所致精神病性障碍	是
6C49.6	其他致幻剂所致障碍	否
6C49.60	致幻剂所致心境障碍	是
6C49.61	致幻剂所致焦虑障碍	是
6C49.Y	其他特指的致幻剂使用所致障碍	是
6C49.Z	致幻剂使用所致障碍，未特指的	是
6C4A	尼古丁使用所致障碍	否
6C4A.0	尼古丁单次有害性使用	是
6C4A.1	尼古丁有害性使用模式	否
6C4A.10	尼古丁有害性使用模式，间断性	是
6C4A.11	尼古丁有害性使用模式，持续性	是
6C4A.1Z	尼古丁有害性使用模式，未特指的	是
6C4A.2	尼古丁依赖	否
6C4A.20	尼古丁依赖，目前使用	是
6C4A.21	尼古丁依赖，早期完全缓解	是
6C4A.22	尼古丁依赖，持续性部分缓解	是
6C4A.23	尼古丁依赖，持续性完全缓解	是
6C4A.2Z	尼古丁依赖，未特指的	是
6C4A.3	尼古丁中毒	是
6C4A.4	尼古丁戒断	是
6C4A.Y	其他特指的尼古丁使用所致障碍	是
6C4A.Z	尼古丁使用所致障碍，未特指的	是
6C4B	挥发性吸入剂使用所致障碍	否
6C4B.0	挥发性吸入剂单次有害性使用	是
6C4B.1	挥发性吸入剂有害性使用模式模式	否
6C4B.10	挥发性吸入剂单次有害性使用模式，间断性	是
6C4B.11	挥发性吸入剂单次有害性使用模式，持续性	是
6C4B.1Z	挥发性吸入剂有害性使用模式模式，未特指的	是
6C4B.2	挥发性吸入剂依赖	否
6C4B.20	挥发性吸入剂依赖，目前使用	是
6C4B.21	挥发性吸入剂依赖，早期完全缓解	是
6C4B.22	挥发性吸入剂依赖，持续性部分缓解	是
6C4B.23	挥发性吸入剂依赖，持续性完全缓解	是
6C4B.2Z	挥发性吸入剂依赖，未特指的	是
6C4B.3	挥发性吸入剂中毒	是
6C4B.4	挥发性吸入剂戒断	是
6C4B.5	挥发性吸入剂所致谵妄	是
6C4B.6	挥发性吸入剂所致精神病性障碍	是
6C4B.7	其他挥发性吸入剂所致障碍	否
6C4B.70	挥发性吸入剂所致心境障碍	是
6C4B.71	挥发性吸入剂所致焦虑障碍	是
6C4B.Y	其他特指的挥发性吸入剂使用所致障碍	是
6C4B.Z	挥发性吸入剂使用所致障碍，未特指的	是
6C4C	MDMA或相关药物（包括MDA）使用所致障碍	否
6C4C.0	MDMA或相关药物（包括MDA）单次有害性使用	是
6C4C.1	MDMA或相关药物（包括MDA）有害性使用模式	否
6C4C.10	MDMA或相关药物（包括MDA）有害性使用，间断性	是
6C4C.11	MDMA或相关药物（包括MDA）有害性使用，持续性	是
6C4C.1Z	MDMA或相关药物（包括MDA）有害性使用模式，未特指的	是
6C4C.2	MDMA或相关药物（包括MDA）依赖	否
6C4C.20	MDMA或相关药物（MDA）依赖，目前使用	是
6C4C.21	MDMA或相关药物（包括MDA）依赖，早期完全缓解	是
6C4C.22	MDMA或相关药物（包括MDA）依赖，持续部分缓解	是
6C4C.23	MDMA或相关药物（包括MDA）依赖，持续完全缓解	是
6C4C.2Z	MDMA或相关药物（包括MDA）依赖，未特指的	是
6C4C.3	MDMA或相关药物（包括MDA）中毒	是
6C4C.4	MDMA或相关药物（包括MDA）戒断	是
6C4C.5	MDMA或相关药物（包括MDA）所致谵妄	是
6C4C.6	MDMA或相关药物（包括MDA）所致精神病性障碍	是
6C4C.7	其他MDMA或相关药物（包括MDA）所致障碍	否
6C4C.70	MDMA或相关药物（包括MDA）所致心境障碍	是
6C4C.71	MDMA或相关药物所致焦虑障碍	是
6C4C.Y	其他特指的MDMA或相关药物（包括MDA）使用所致障碍	是
6C4C.Z	MDMA或相关药物（包括MDA）使用所致障碍，未特指的	是
6C4D	分离性药物（包括氯胺酮和苯环利定[PCP]）使用所致障碍	否
6C4D.0	分离性药物（包括氯胺酮或PCP）单次有害性使用	是
6C4D.1	分离性药物（包括氯胺酮或PCP）有害性使用模式	否
6C4D.10	分离性药物（包括氯胺酮或PCP）有害性使用模式，间断性	是
6C4D.11	分离性药物（包括氯胺酮或PCP）有害性模式，持续性	是
6C4D.1Z	分离性药物（包括氯胺酮或PCP）有害性模式，未特指的	是
6C4D.2	分离性药物（包括氯胺酮或PCP）依赖	否
6C4D.20	分离性药物（包括氯胺酮或PCP）依赖，目前使用	是
6C4D.21	分离性药物（包括氯胺酮或PCP）依赖，早期完全缓解	是
6C4D.22	分离性药物（包括氯胺酮或PCP）依赖，持续部分缓解	是
6C4D.23	分离性药物（包括氯胺酮或PCP）依赖，持续完全缓解	是
6C4D.2Z	分离性药物（包括氯胺酮或PCP）依赖，未特指的	是
6C4D.3	分离性药物（包括氯胺酮或PCP）中毒	是
6C4D.4	分离性药物（包括氯胺酮或PCP）所致谵妄	是
6C4D.5	分离性药物（包括氯胺酮或PCP）所致精神病性障碍	是
6C4D.6	其他分离性药物（包括氯胺酮和苯环利定[PCP]）所致障碍	否
6C4D.60	分离性药物（包括氯胺酮或PCP）所致心境障碍	是
6C4D.61	分离性药物（包括氯胺酮或PCP）所致焦虑障碍	是
6C4D.Y	其他特指的分离性药物（包括氯胺酮和苯环利定[PCP]）使用所致障碍	是
6C4D.Z	分离性药物（包括氯胺酮和苯环利定[PCP]）使用所致障碍，未特指的	是
6C4E	其他特定的精神活性物质（包括治疗药物）使用所致障碍	否
6C4E.0	其他特定的精神活性物质单次有害性使用	是
6C4E.1	其他特定的精神活性物质有害性使用模式	否
6C4E.10	其他特定的精神活性物质有害性使用模式，间断性	是
6C4E.11	其他特定的精神活性物质有害性使用模式，持续性	是
6C4E.1Z	其他特定的精神活性物质有害性使用模式，未特指的	是
6C4E.2	其他特指的精神活性物质依赖	否
6C4E.20	其他特指的精神活性物质依赖，目前使用	是
6C4E.21	其他特指的精神活性物质依赖，早期完全缓解	是
6C4E.22	其他特指的精神活性物质依赖，持续部分缓解	是
6C4E.23	其他特指的精神活性物质依赖，持续完全缓解	是
6C4E.2Z	其他特指的精神活性物质依赖，未特指的	是
6C4E.3	其他特指的精神活性物质中毒	是
6C4E.4	其他特指的精神活性物质戒断	否
6C4E.40	其他特指的精神活性物质戒断，无并发症	是
6C4E.41	其他特指的精神活性物质戒断，伴知觉紊乱	是
6C4E.42	其他特指的精神活性物质戒断，伴抽搐	是
6C4E.43	其他特指的精神活性物质戒断，伴知觉紊乱和抽搐	是
6C4E.4Z	其他特指的精神活性物质戒断，未特指的	是
6C4E.5	其他特定的精神活性物质（包括治疗药物）所致谵妄	是
6C4E.6	其他特定的精神活性物质所致精神病性障碍	是
6C4E.7	其他特指的精神活性物质所致障碍	否
6C4E.70	其他特定的精神活性物质所致心境障碍	是
6C4E.71	其他特定的精神活性物质所致焦虑障碍	是
6C4E.72	其他特定的精神活性物质所致强迫或相关障碍	是
6C4E.73	其他特定的精神活性物质所致冲动控制障碍	是
6C4E.Y	其他特定的精神活性物质（包括治疗药物）使用所致其他特指的障碍	是
6C4E.Z	其他特定的精神活性物质（包括治疗药物）使用所致障碍，未特指的	是
6C4F	多种特定的精神活性物质（包括治疗药物）使用所致障碍	否
6C4F.0	多种特定的精神活性物质单次有害性使用	是
6C4F.1	多种特定的精神活性物质有害性使用模式	否
6C4F.10	多种特定的精神活性物质有害性使用模式，间断性	是
6C4F.11	多种特定的精神活性物质有害性使用模式，持续性	是
6C4F.1Z	多种特定的精神活性物质有害性使用模式，未特指的	是
6C4F.2	多种特定的精神活性物质依赖	否
6C4F.20	多种特定的精神活性物质依赖，目前使用	是
6C4F.21	多种特定的精神活性物质依赖，早期完全缓解	是
6C4F.22	多种特定的精神活性物质依赖，持续部分缓解	是
6C4F.23	多种特定的精神活性物质依赖，持续完全缓解	是
6C4F.2Z	多种特定的精神活性物质依赖，未特指的	是
6C4F.3	多种特定的精神活性物质所致中毒	是
6C4F.4	多种特定的精神活性物质戒断	否
6C4F.40	多种特定的精神活性物质戒断，无并发症	是
6C4F.41	多种特定的精神活性物质戒断，伴知觉紊乱	是
6C4F.42	多种特定的精神活性物质戒断，伴抽搐	是
6C4F.43	多种特定的精神活性物质戒断，伴知觉紊乱和抽搐	是
6C4F.4Y	其他特指的多种特定的精神活性物质戒断	是
6C4F.4Z	多种特定的精神活性物质戒断，未特指的	是
6C4F.5	多种特定的精神活性物质（包括治疗药物）所致谵妄	是
6C4F.6	多种特定的精神活性物质所致精神病性障碍	是
6C4F.7	多种特定的精神活性物质所致其他障碍	否
6C4F.70	多种特定的精神活性物质所致心境障碍	是
6C4F.71	多种特定的精神活性物质所致焦虑障碍	是
6C4F.72	多种特定的精神活性物质所致强迫或相关障碍	是
6C4F.73	多种特定的精神活性物质所致冲动控制综合征	是
6C4F.Y	多种特定的精神活性物质（包括治疗药物）使用所致其他特指的障碍	是
6C4F.Z	多种特定的精神活性物质（包括治疗药物）使用所致障碍，未特指的	是
6C4G	未知或未特定精神活性物质使用所致障碍	否
6C4G.0	未知或未特定精神活性物质单次有害性使用	是
6C4G.1	未知或未特定精神活性物质有害性使用模式	否
6C4G.10	未知或未特定精神活性物质有害性使用模式，间断性	是
6C4G.11	未知或未特定精神活性物质有害性使用模式，持续性	是
6C4G.1Z	未知或未特定精神活性物质有害性使用模式，未特指的	是
6C4G.2	未知或未特定精神活性物质依赖	否
6C4G.20	未知或未特定精神活性物质依赖，目前使用	是
6C4G.21	未知或未特定精神活性物质依赖，早期完全缓解	是
6C4G.22	未知或未特定精神活性物质依赖，持续部分缓解	是
6C4G.23	未知或未特定精神活性物质依赖，持续完全缓解	是
6C4G.2Z	未知或未特定的精神活性物质依赖，物质和缓解期未特指	是
6C4G.3	未知或未特定精神活性物质所致中毒	是
6C4G.4	未知或未特定精神活性物质所致戒断	否
6C4G.40	未知或未特定精神活性物质所致戒断，无并发症	是
6C4G.41	未知或未特定精神活性物质所致戒断，伴知觉紊乱	是
6C4G.42	未知或未特定精神活性物质所致戒断，伴抽搐	是
6C4G.43	未知或未特定精神活性物质所致戒断，伴知觉紊乱和抽搐	是
6C4G.4Z	未知或未特定精神活性物质所致戒断，未特指的	是
6C4G.5	未知或未特定精神活性物质所致谵妄	是
6C4G.6	未知或未特定精神活性物质所致精神病性障碍	是
6C4G.7	其他未知或未特定精神活性物质所致障碍	否
6C4G.70	未知或未特定精神活性物质所致心境障碍	是
6C4G.71	未知或未特定精神活性物质所致焦虑障碍	是
6C4G.72	未知或未特定精神活性物质所致强迫或相关障碍	是
6C4G.73	未知或未特定精神活性物质所致冲动控制障碍	是
6C4G.Y	未知或未特定精神活性物质使用所致其他特指的障碍	是
6C4G.Z	未知或未特定精神活性物质使用所致障碍，未特指的	是
6C4H	非精神活性物质使用所致障碍	否
6C4H.0	非精神活性物质单次有害性使用	是
6C4H.1	非精神活性物质有害性使用模式	否
6C4H.10	非精神活性物质有害性使用模式，间断性	是
6C4H.11	非精神活性物质有害性使用模式，持续性	是
6C4H.1Z	非精神活性物质有害性使用模式，未特指的	是
6C4H.Y	其他特指的非精神活性物质使用所致障碍	是
6C4H.Z	非精神活性物质使用所致障碍，未特指的	是
6C4Y	其他特指的物质使用所致障碍	是
6C4Z	物质使用所致障碍，未特指的	是
L2-6C5	成瘾行为所致障碍	否
6C50	赌博障碍	否
6C50.0	赌博障碍，线下为主	是
6C50.1	赌博障碍，线上为主	是
6C50.Z	赌博障碍，未特指的	是
6C51	游戏障碍	否
6C51.0	游戏障碍，线上为主	是
6C51.1	游戏障碍，线下为主	是
6C51.Z	游戏障碍，未特指的	是
6C5Y	其他特指的成瘾行为所致障碍	是
6C5Z	成瘾行为所致障碍，未特指的	是
L1-6C7	冲动控制障碍	否
6C70	纵火狂	是
6C71	偷窃狂	是
6C72	强迫性性行为障碍	是
6C73	间歇性暴怒障碍	是
6C7Y	其他特指的冲动控制障碍	是
6C7Z	冲动控制障碍，未特指的	是
L1-6C9	破坏性行为或社交紊乱型障碍	否
6C90	对立违抗障碍	否
6C90.0	对立违抗障碍，伴慢性易激惹-愤怒	否
6C90.00	亲社会情感受限的对立违抗障碍，伴慢性易激惹-愤怒	是
